Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|ClaveContribucion|FormaPago|ImportePago|FechaPagoReal
3471|6401015|160|87089999|67|3|22|2416|2026-04-23 11:15:03|
3471|6400835|160|87082999|50|3|0|533|2026-04-01 16:33:05|
1925|6700254|160|98020019|230|3|22|353|2026-04-29 17:20:04|
1614|6002119|160|98020019|117|3|0|138|2026-04-14 12:19:06|
1614|6002325|160|85365099|74|3|22|573|2026-04-23 17:51:05|
1614|6001958|160|87082999|90|3|0|101|2026-04-06 10:52:02|
1614|6001958|160|40169304|62|3|0|12|2026-04-06 10:52:02|
1925|6700202|160|98020019|148|3|22|12|2026-04-23 20:27:02|
3471|6400951|160|73181599|8|6|0|12|2026-04-17 13:24:09|
1925|6700252|160|87082999|6|3|22|2132|2026-04-28 18:17:02|
1614|6001958|160|98020019|129|3|0|28|2026-04-06 10:52:02|
1614|6002327|160|87082999|79|3|22|97|2026-04-23 17:52:02|
1614|6002305|160|87089999|8|3|22|54|2026-04-20 16:05:03|
1614|6002303|160|87082999|40|3|22|883|2026-04-20 16:04:02|
3496|6000321|850|98020019|75|3|0|11|2026-04-21 12:53:07|
1614|6002247|160|40091102|6|3|22|6770|2026-04-21 10:02:04|
1614|6002239|160|87082999|117|3|22|365|2026-04-21 10:02:05|
3471|6400835|160|87089199|98|3|0|4957|2026-04-01 16:33:05|
1925|6700254|160|87088005|182|3|22|218|2026-04-29 17:20:04|
1614|6002050|160|87082999|90|3|0|1423|2026-04-14 14:55:03|
1614|6002327|160|87082999|9|3|22|36|2026-04-23 17:52:02|
1614|6001958|160|87082999|101|3|0|641|2026-04-06 10:52:02|
1614|6001958|160|40169901|45|3|0|37|2026-04-06 10:52:02|
1614|6002363|160|87082999|27|3|22|876|2026-04-27 07:56:01|
3471|6400894|160|87089412|2|3|22|5291|2026-04-14 23:52:01|
3471|6401102|160|87083099|70|3|22|104|2026-04-29 18:54:01|
1614|6001825|160|98020019|46|3|0|533|2026-04-07 12:21:03|
1614|6002239|160|98020019|85|3|22|47|2026-04-21 10:02:05|
1614|6002297|160|98020019|266|3|22|47|2026-04-20 16:04:02|
3496|6000321|850|85369099|3|3|0|16|2026-04-21 12:53:07|
1614|6002317|160|98020019|88|3|22|227|2026-04-20 15:18:03|
3471|6400991|160|39232991|2|6|0|62|2026-04-22 22:33:01|
1614|6002233|160|84073304|3|3|22|115884|2026-04-21 10:01:02|
1614|6001958|160|98020019|202|3|0|84|2026-04-06 10:52:02|
1925|6700258|160|87082902|28|3|22|1486|2026-04-29 13:55:03|
1614|6002200|160|87082999|25|3|22|1500|2026-04-16 19:41:02|
1614|6002363|160|87082999|43|3|22|1253|2026-04-27 07:56:01|
1614|6001958|160|98020019|228|3|0|103|2026-04-06 10:52:02|
3471|6400851|160|87088099|18|3|0|1159|2026-04-09 12:33:06|
1925|6700210|160|87082999|16|3|22|193|2026-04-23 20:27:01|
3471|6400963|160|98020019|62|3|22|681|2026-04-17 19:49:03|
3471|6401102|160|98020019|142|3|22|857|2026-04-29 18:54:01|
1614|6001958|160|98020019|142|3|0|130|2026-04-06 10:52:02|
1614|6002233|160|87089412|128|3|22|4965|2026-04-21 10:01:02|
1614|6002233|160|98020019|285|3|22|6374|2026-04-21 10:01:02|
3471|6400995|160|63079099|3|3|0|719|2026-04-22 19:32:03|
1614|6002327|160|87082999|22|3|22|527|2026-04-23 17:52:02|
1614|6002233|160|98020019|244|3|22|13|2026-04-21 10:01:02|
1614|6002233|160|98020019|248|3|22|27|2026-04-21 10:01:02|
3471|6400835|160|98020019|182|3|0|132|2026-04-01 16:33:05|
1925|6700258|160|87082999|60|3|22|6529|2026-04-29 13:55:03|
1614|6002119|160|98020019|100|3|0|276|2026-04-14 12:19:06|
1614|6003564|160|73269099|1|3|0|297|2026-04-23 08:48:01|
3471|6400846|160|73269099|1|6|0|663|2026-04-01 18:26:02|
3471|6400789|160|98020019|157|3|0|69|2026-04-01 11:54:01|
1614|6002325|160|87082999|2|3|22|646|2026-04-23 17:51:05|
1614|6002048|160|98020019|56|3|0|110|2026-04-14 14:55:05|
3471|6401102|160|87082999|170|3|22|44|2026-04-29 18:54:01|
3471|6400835|160|98020019|123|3|0|9|2026-04-01 16:33:05|
1614|6002233|160|98020019|220|3|22|54|2026-04-21 10:01:02|
1614|6002233|160|85291009|183|3|22|2710|2026-04-21 10:01:02|
1614|6002327|160|87082999|14|3|22|467|2026-04-23 17:52:02|
1614|6003569|160|87088005|140|3|22|289|2026-04-23 10:28:03|
1925|6000474|160|98020019|168|3|22|6|2026-04-24 17:09:03|
1614|6002233|160|87089412|176|3|22|2283|2026-04-21 10:01:02|
3471|6400835|160|87088099|95|3|0|2265|2026-04-01 16:33:05|
3471|6401102|160|87082999|200|3|22|1693|2026-04-29 18:54:01|
1614|6002217|160|87088005|40|3|22|1396|2026-04-16 19:40:03|
1890|6066550|750|98020019|26|3|22|61138|2026-04-17 14:38:01|
3471|6400789|160|87088099|105|3|0|1324|2026-04-01 11:54:01|
3471|6400806|160|98020019|109|3|0|90|2026-04-02 00:47:01|
1614|6003567|160|98020019|208|3|22|160|2026-04-23 11:04:03|
3471|6400903|160|73269099|2|6|0|159|2026-04-15 10:56:01|
3471|6401104|160|87082999|14|3|22|3226|2026-04-29 19:45:02|
1614|6001818|160|40093205|132|3|0|1533|2026-04-07 12:20:11|
1614|6002239|160|98020019|182|3|22|36|2026-04-21 10:02:05|
3577|6300621|521|87089412|38|3|0|5|2026-04-22 17:02:01|
1614|6002297|160|87082999|129|3|22|598|2026-04-20 16:04:02|
1614|6002165|160|73269099|1|6|0|1453|2026-04-20 14:21:05|
3471|6400994|160|87089999|2|3|22|1102|2026-04-22 23:30:01|
1614|6002239|160|87088099|20|3|22|2828|2026-04-21 10:02:05|
1614|6001958|160|73181599|41|6|0|162|2026-04-06 10:52:02|
3471|6401096|160|98020019|55|3|22|497|2026-04-29 18:13:02|
1890|6066550|750|98020019|36|3|22|24361|2026-04-17 14:38:01|
1614|6003567|160|98020019|232|3|22|71|2026-04-23 11:04:03|
3471|6400806|160|98020019|97|3|0|21|2026-04-02 00:47:01|
3471|6400806|160|87082999|33|3|0|1259|2026-04-02 00:47:01|
1614|6002050|160|87082999|17|3|0|4011|2026-04-14 14:55:03|
1614|6002112|160|63079099|8|6|0|667|2026-04-15 11:37:07|
3471|6401096|160|87089999|3|3|22|105|2026-04-29 18:13:02|
1614|6001825|160|87082999|21|3|0|94|2026-04-07 12:21:03|
1614|6002233|160|98020019|84|3|22|89|2026-04-21 10:01:02|
1614|6002233|160|98020019|298|3|22|145|2026-04-21 10:01:02|
1614|6002166|160|87082999|3|3|22|665|2026-04-20 16:19:03|
1614|6002327|160|87082999|99|3|22|69|2026-04-23 17:52:02|
1614|6002247|160|87082999|38|3|22|343|2026-04-21 10:02:04|
1614|6003557|160|40091102|2|3|22|204|2026-04-23 09:17:03|
1614|6001964|160|87082999|84|3|0|51|2026-04-06 10:53:03|
3471|6401059|160|87082999|1|3|22|366|2026-04-29 12:33:03|
1614|6002052|160|40169304|89|6|0|18|2026-04-14 14:55:05|
3471|6400894|160|98020019|124|3|22|511|2026-04-14 23:52:01|
3471|6400806|160|84821099|9|3|0|344|2026-04-02 00:47:01|
3471|6400805|160|63079099|2|6|0|667|2026-04-02 01:06:01|
1925|6100279|160|87082999|53|3|0|717|2026-04-15 20:55:03|
1614|6002052|160|87082999|29|3|0|1058|2026-04-14 14:55:05|
1925|6700258|160|98020019|64|3|22|200|2026-04-29 13:55:03|
1614|6001964|160|87082999|44|3|0|51|2026-04-06 10:53:03|
1614|6002233|160|98020019|222|3|22|71|2026-04-21 10:01:02|
1925|6000474|160|98020019|216|3|22|145|2026-04-24 17:09:03|
1614|6002238|160|73269099|3|3|0|204|2026-04-20 16:43:04|
1614|6002327|160|87082999|73|3|22|97|2026-04-23 17:52:02|
1614|6002297|160|85291009|115|3|22|2656|2026-04-20 16:04:02|
1614|6002233|160|87082999|123|3|22|56|2026-04-21 10:01:02|
1614|6001964|160|98020019|120|3|0|3860|2026-04-06 10:53:03|
1925|6700256|160|87082999|54|3|22|1271|2026-04-29 13:55:03|
1614|6002056|160|40091102|137|3|0|138|2026-04-14 14:56:02|
3471|6400894|160|87089412|3|3|22|980|2026-04-14 23:52:01|
3471|6400754|160|98020019|114|3|0|344|2026-04-01 23:19:01|
3471|6400754|160|87089999|86|3|0|131|2026-04-01 23:19:01|
1614|6002052|160|85365099|105|3|0|225|2026-04-14 14:55:05|
1614|6002056|160|40091102|28|3|0|426|2026-04-14 14:56:02|
1925|6700258|160|87087099|56|3|22|41361|2026-04-29 13:55:03|
1614|6001964|160|87082999|86|3|0|5|2026-04-06 10:53:03|
3471|6400986|160|87082999|47|3|22|2169|2026-04-22 21:37:01|
1614|6002233|160|87082999|121|3|22|125|2026-04-21 10:01:02|
1614|6002297|160|87082999|85|3|22|495|2026-04-20 16:04:02|
1925|6000480|160|98020019|209|3|22|104|2026-04-24 17:08:02|
1614|6002247|160|98020019|74|3|22|184|2026-04-21 10:02:04|
1614|6002327|160|87082201|83|3|22|4|2026-04-23 17:52:02|
3471|6400835|160|87082999|67|3|0|715|2026-04-01 16:33:05|
1925|6700252|160|98020019|114|3|22|416|2026-04-28 18:17:02|
1614|6002056|160|40169901|62|3|0|76|2026-04-14 14:56:02|
1614|6002052|160|87089999|77|3|0|5746|2026-04-14 14:55:05|
3471|6400806|160|98020019|90|3|0|72|2026-04-02 00:47:01|
3471|6400754|160|83099099|18|3|0|156|2026-04-01 23:19:01|
3471|6400893|160|73269099|3|3|0|116|2026-04-14 23:20:02|
1614|6002056|160|87082999|134|3|0|426|2026-04-14 14:56:02|
1925|6700252|160|85365099|49|3|22|1648|2026-04-28 18:17:02|
3471|6400835|160|87082901|44|3|0|124|2026-04-01 16:33:05|
1614|6002233|160|98020019|43|3|22|241|2026-04-21 10:01:02|
1614|6002237|160|87089999|12|3|22|361|2026-04-21 10:02:02|
1614|6002345|160|87082999|22|3|22|8479|2026-04-27 09:17:01|
1614|6002305|160|87082999|29|3|22|749|2026-04-20 16:05:03|
1614|6002241|160|87089999|14|3|22|169|2026-04-21 10:02:03|
1614|6002233|160|98020019|288|3|22|71|2026-04-21 10:01:02|
3471|6400835|160|40091102|12|3|0|455|2026-04-01 16:33:05|
1614|6002335|160|87088007|24|3|22|2854|2026-04-27 09:15:02|
1925|6000419|160|98020019|152|3|0|73|2026-04-15 19:56:01|
1614|6002068|160|98020019|134|3|0|6|2026-04-14 09:43:02|
3471|6400798|160|87082999|71|3|0|1359|2026-04-02 00:49:02|
3471|6400806|160|87089999|58|3|0|496|2026-04-02 00:47:01|
1614|6002068|160|87089999|110|3|0|372|2026-04-14 09:43:02|
1614|6002056|160|73181599|5|3|0|82|2026-04-14 14:56:02|
1925|6700255|160|56090002|3|3|0|7182|2026-04-29 12:49:03|
3471|6400753|160|73269099|1|6|0|1324|2026-04-01 16:33:03|
1614|6003574|160|59119001|3|3|0|1796|2026-04-23 08:47:03|
3471|6401066|160|87169099|28|3|0|1239|2026-04-22 19:31:01|
1614|6003574|160|73269099|6|6|0|3057|2026-04-23 08:47:03|
1925|6000480|160|98020019|257|3|22|8|2026-04-24 17:08:02|
1925|6000474|160|98020019|64|3|22|18498|2026-04-24 17:09:03|
1614|6003561|160|98020019|51|3|22|13|2026-04-23 09:17:04|
3496|6000302|850|85444299|29|3|0|37|2026-04-01 13:03:12|
3471|6401084|160|40169999|98|3|22|729|2026-04-29 11:55:04|
3577|6300713|521|39263002|2|3|0|17|2026-04-16 16:57:02|
1614|6002068|160|98020019|58|3|0|101|2026-04-14 09:43:02|
3471|6400804|160|85444299|40|3|0|951|2026-04-02 01:05:02|
3471|6400804|160|98020019|197|3|0|48|2026-04-02 01:05:02|
3471|6400894|160|85371006|103|3|22|9707|2026-04-14 23:52:01|
3471|6400899|160|73269099|5|6|0|3614|2026-04-15 00:41:01|
3471|6401084|160|98020019|173|3|22|17|2026-04-29 11:55:04|
1614|6002010|160|87082999|22|3|0|791|2026-04-08 08:43:02|
3471|6401011|160|87089999|34|3|22|674|2026-04-23 10:26:05|
1614|6003567|160|85365099|20|3|22|6199|2026-04-23 11:04:03|
1614|6002299|160|98020019|157|3|22|446|2026-04-20 16:04:01|
1614|6003575|160|87087099|25|3|22|26241|2026-04-23 09:10:05|
1614|6002241|160|87082999|2|3|22|3499|2026-04-21 10:02:03|
3471|6401011|160|85365099|50|3|22|1690|2026-04-23 10:26:05|
3496|6000302|850|84879006|1|3|0|24|2026-04-01 13:03:12|
3471|6401096|160|98020019|53|3|22|527|2026-04-29 18:13:02|
1614|6002056|160|98020019|94|3|0|107|2026-04-14 14:56:02|
1614|6002198|160|98020019|143|3|22|2841|2026-04-16 19:41:01|
3471|6400806|160|87082999|30|3|0|231|2026-04-02 00:47:01|
3471|6400806|160|98020019|94|3|0|38|2026-04-02 00:47:01|
3471|6400898|160|87082999|152|3|22|145|2026-04-15 00:40:01|
1925|6000423|160|87089999|13|3|0|1370|2026-04-15 19:56:01|
3471|6401096|160|87089412|109|3|22|1010|2026-04-29 18:13:02|
3496|6000302|850|87082999|53|3|0|3|2026-04-01 13:03:12|
3471|6401011|160|87082999|78|3|22|87|2026-04-23 10:26:05|
1614|6002331|160|87082999|37|3|22|278|2026-04-23 17:52:04|
1614|6003564|160|73269099|4|6|0|8|2026-04-23 08:48:01|
1614|6002239|160|87089999|35|3|22|69|2026-04-21 10:02:05|
1614|6003567|160|98020019|59|3|22|4855|2026-04-23 11:04:03|
3471|6401011|160|98020019|48|3|22|3960|2026-04-23 10:26:05|
3496|6000302|850|98020019|97|3|0|690|2026-04-01 13:03:12|
1925|6700252|160|98020019|97|3|22|27|2026-04-28 18:17:02|
1614|6002056|160|40091102|29|3|0|277|2026-04-14 14:56:02|
3577|6300689|521|84254299|3|3|22|339|2026-04-14 14:20:02|
3471|6400806|160|87089999|70|3|0|81|2026-04-02 00:47:01|
3471|6400808|160|87082999|34|3|0|2046|2026-04-02 00:48:03|
3471|6400898|160|87089999|108|3|22|413|2026-04-15 00:40:01|
1925|6000423|160|87082999|33|3|0|36|2026-04-15 19:56:01|
3471|6401096|160|87088007|101|3|22|2169|2026-04-29 18:13:02|
1614|6001964|160|98020019|118|3|0|4822|2026-04-06 10:53:03|
1614|6002233|160|83016002|32|3|22|2777|2026-04-21 10:01:02|
1614|6002331|160|85365099|9|3|22|1119|2026-04-23 17:52:04|
1614|6002232|160|73269099|7|6|0|472|2026-04-20 16:43:01|
3471|6400988|160|87082999|134|3|22|142|2026-04-22 21:37:02|
1614|6003567|160|98020019|43|3|22|3|2026-04-23 11:04:03|
1614|6002168|160|87089999|58|3|22|318|2026-04-20 16:19:01|
1614|6002007|160|39232101|6|3|0|93|2026-04-08 08:43:02|
1925|6700258|160|84152001|37|3|22|533|2026-04-29 13:55:03|
1925|6000419|160|98020019|157|3|0|85|2026-04-15 19:56:01|
3471|6400898|160|98020019|120|3|22|48|2026-04-15 00:40:01|
3471|6400798|160|98020019|111|3|0|14|2026-04-02 00:49:02|
3471|6400804|160|40169901|16|3|0|69|2026-04-02 01:05:02|
1614|6002115|160|98020019|144|3|0|96|2026-04-14 12:19:04|
1925|6000419|160|98020019|217|3|0|311|2026-04-15 19:56:01|
1925|6700256|160|85122099|10|3|22|2156|2026-04-29 13:55:03|
1614|6002010|160|87088007|26|3|0|2594|2026-04-08 08:43:02|
1614|6002168|160|98020019|46|3|22|525|2026-04-20 16:19:01|
1614|6003563|160|87083099|32|3|22|13802|2026-04-23 09:18:02|
3577|6300621|521|87082999|30|3|0|95|2026-04-22 17:02:01|
3471|6400988|160|87082999|102|3|22|45|2026-04-22 21:37:02|
1925|6700202|160|98020019|159|3|22|259|2026-04-23 20:27:02|
1614|6002327|160|87082999|95|3|22|308|2026-04-23 17:52:02|
3471|6400835|160|84213199|27|3|0|760|2026-04-01 16:33:05|
3471|6401054|160|73269099|5|6|0|320|2026-04-29 13:11:04|
3577|6300632|521|85129007|7|3|0|6|2026-04-15 15:11:01|
3471|6400898|160|98020019|40|3|22|556|2026-04-15 00:40:01|
3471|6400806|160|87089999|59|3|0|1808|2026-04-02 00:47:01|
3471|6400802|160|87089999|126|3|0|59|2026-04-02 12:32:02|
1614|6002115|160|85443099|72|3|0|11454|2026-04-14 12:19:04|
1614|6002054|160|87089412|13|3|0|7280|2026-04-14 14:55:04|
3471|6401080|160|85444299|102|3|22|450|2026-04-29 11:55:03|
1614|6001815|160|85122099|60|3|0|2386|2026-04-07 12:19:04|
1614|6002239|160|98020019|71|3|22|250|2026-04-21 10:02:05|
1614|6002241|160|87089999|38|3|22|724|2026-04-21 10:02:03|
1614|6002331|160|98020019|60|3|22|12|2026-04-23 17:52:04|
1614|6002239|160|84073304|87|3|22|40114|2026-04-21 10:02:05|
1614|6002241|160|98020019|54|3|22|1676|2026-04-21 10:02:03|
1614|6003555|160|87082999|8|3|22|909|2026-04-23 09:17:02|
1614|6001815|160|87088005|88|3|0|150|2026-04-07 12:19:04|
3471|6401080|160|87082101|122|3|22|3669|2026-04-29 11:55:03|
3471|6400900|160|40093106|56|3|22|723|2026-04-15 10:55:04|
1614|6002059|160|73269099|3|3|0|318|2026-04-14 09:42:02|
3471|6400802|160|87082999|50|3|0|4746|2026-04-02 12:32:02|
3471|6400802|160|87082999|34|3|0|1543|2026-04-02 12:32:02|
3471|6400963|160|87089999|65|3|22|668|2026-04-17 19:49:03|
1614|6002054|160|98020019|57|3|0|1430|2026-04-14 14:55:04|
1925|6700248|160|87082999|53|3|22|723|2026-04-28 20:00:02|
1614|6001815|160|98020019|15|3|0|1141|2026-04-07 12:19:04|
1614|6002233|160|40169999|150|3|22|724|2026-04-21 10:01:02|
1925|6000474|160|87082999|16|3|22|197|2026-04-24 17:09:03|
1925|6700213|160|87082999|108|3|22|141|2026-04-23 14:19:01|
1614|6003575|160|98020019|89|3|22|27|2026-04-23 09:10:05|
1925|6000476|160|98020019|167|3|22|35|2026-04-24 17:09:04|
3471|6401017|160|87082999|63|3|22|60|2026-04-23 11:33:03|
1614|6001815|160|87089999|16|3|0|1988|2026-04-07 12:19:04|
3471|6401080|160|98020019|146|3|22|672|2026-04-29 11:55:03|
1614|6002215|160|98020019|122|3|22|437|2026-04-16 19:40:02|
1614|6002068|160|98020019|69|3|0|14012|2026-04-14 09:43:02|
3471|6400802|160|87082999|62|3|0|77|2026-04-02 12:32:02|
3471|6400756|160|98020019|85|3|0|6880|2026-04-01 23:55:02|
3471|6400898|160|87082999|168|3|22|187|2026-04-15 00:40:01|
1614|6002054|160|87082999|92|3|0|670|2026-04-14 14:55:04|
3471|6401104|160|87082999|13|3|22|3265|2026-04-29 19:45:02|
1614|6001817|160|87082999|47|3|0|276|2026-04-07 12:20:08|
3577|6300621|521|84253101|4|3|0|1016|2026-04-22 17:02:01|
3471|6401068|160|84313999|6|3|0|859|2026-04-24 15:17:02|
1614|6002237|160|87082999|33|3|22|147|2026-04-21 10:02:02|
1925|6700213|160|87082999|391|3|22|38|2026-04-23 14:19:01|
1614|6003577|160|87082999|5|3|22|285|2026-04-23 09:10:06|
3471|6401023|160|98020019|8|3|22|27|2026-04-23 11:58:03|
1614|6001817|160|94019999|57|3|0|690|2026-04-07 12:20:08|
1925|6700294|160|98020019|139|3|22|36|2026-04-29 10:50:04|
3471|6400900|160|98020019|4|3|22|52|2026-04-15 10:55:04|
1614|6002050|160|87082999|75|3|0|1929|2026-04-14 14:55:03|
1759|6000614|160|87089199|100|3|0|288|2026-04-10 16:30:06|
3471|6400845|160|98020019|58|3|0|28|2026-04-01 18:26:02|
3577|6300689|521|87089203|27|3|22|339|2026-04-14 14:20:02|
1614|6002054|160|98020019|116|3|0|38|2026-04-14 14:55:04|
3471|6401080|160|98020019|186|3|22|161|2026-04-29 11:55:03|
1925|6100250|160|87082999|15|3|0|1579|2026-04-09 09:52:01|
3471|6400990|160|98020019|102|3|22|231|2026-04-22 22:33:02|
1614|6002331|160|83082001|3|3|22|69|2026-04-23 17:52:04|
1925|6700213|160|98020019|347|3|22|12|2026-04-23 14:19:01|
1614|6002329|160|87082999|144|3|22|1783|2026-04-23 18:49:03|
1614|6002323|160|87089199|31|3|22|1091|2026-04-23 17:51:05|
3471|6401021|160|98020019|90|3|22|432|2026-04-23 11:58:04|
1614|6001815|160|84879006|20|3|0|226|2026-04-07 12:19:04|
3471|6401096|160|87082999|99|3|22|51|2026-04-29 18:13:02|
3471|6400946|160|87082999|52|3|22|1673|2026-04-17 14:11:01|
1614|6002050|160|87089999|59|3|0|2380|2026-04-14 14:55:03|
1614|6001964|160|87082999|83|3|0|121|2026-04-06 10:53:03|
1614|6001958|160|98020019|128|3|0|126|2026-04-06 10:52:02|
3471|6400972|160|73269099|2|3|0|114|2026-04-17 19:50:02|
1614|6002121|160|39269029|129|3|0|59|2026-04-14 12:20:05|
1925|6700294|160|98020019|71|3|22|160|2026-04-29 10:50:04|
1614|6001825|160|94019999|4|6|0|330|2026-04-07 12:21:03|
3471|6400990|160|98020019|30|3|22|53|2026-04-22 22:33:02|
1614|6002341|160|87082999|49|3|22|833|2026-04-27 09:16:01|
1925|6700213|160|40091102|196|3|22|20|2026-04-23 14:19:01|
1925|6700213|160|87089412|48|3|22|2489|2026-04-23 14:19:01|
1614|6002301|160|87082999|40|3|22|446|2026-04-20 16:04:03|
3471|6400986|160|87082999|21|3|22|427|2026-04-22 21:37:01|
3471|6400835|160|98020019|141|3|0|501|2026-04-01 16:33:05|
1925|6700248|160|87082999|97|3|22|3538|2026-04-28 20:00:02|
1614|6002056|160|87089999|149|3|0|2858|2026-04-14 14:56:02|
1614|6002050|160|98020019|55|3|0|251|2026-04-14 14:55:03|
1614|6001958|160|40169901|116|3|0|37|2026-04-06 10:52:02|
1925|6100248|160|87088007|167|3|0|227|2026-04-08 14:04:09|
1614|6002046|160|87082999|8|3|0|243|2026-04-14 14:54:02|
3577|6300711|521|87082999|2|3|0|452|2026-04-17 12:11:01|
1925|6700246|160|98020019|192|3|22|2497|2026-04-28 20:00:02|
1614|6001815|160|87088007|46|3|0|2909|2026-04-07 12:19:04|
3471|6400990|160|87089999|90|3|22|1688|2026-04-22 22:33:02|
1614|6002333|160|98020019|138|3|22|1367|2026-04-27 09:15:03|
1925|6700213|160|98020019|523|3|22|7|2026-04-23 14:19:01|
1614|6003573|160|84073304|105|3|22|122159|2026-04-23 09:10:02|
1614|6002301|160|98020019|80|3|22|2264|2026-04-20 16:04:03|
3471|6401015|160|98020019|166|3|22|107|2026-04-23 11:15:03|
1759|6000777|160|90292006|59|3|0|3189|2026-04-10 16:39:03|
1925|6700246|160|98020019|98|3|22|115|2026-04-28 20:00:02|
1614|6002046|160|98020019|78|3|0|209|2026-04-14 14:54:02|
1614|6002046|160|40169999|96|3|0|118|2026-04-14 14:54:02|
3471|6400839|160|98020019|127|3|0|46|2026-04-01 18:25:05|
1614|6001958|160|98020019|196|3|0|64|2026-04-06 10:52:02|
3471|6400998|160|85444999|209|3|0|2600|2026-04-17 15:35:03|
1614|6002125|160|87082999|69|3|0|75|2026-04-14 12:20:06|
3471|6401057|160|87088005|45|3|22|2259|2026-04-29 13:11:05|
1614|6001817|160|87088005|20|3|0|674|2026-04-07 12:20:08|
3471|6401021|160|87082999|66|3|22|1032|2026-04-23 11:58:04|
1614|6002337|160|98020019|134|3|22|54|2026-04-27 09:15:03|
1614|6002301|160|87089999|5|3|22|1690|2026-04-20 16:04:03|
3577|6300737|521|83082001|13|3|0|503|2026-04-22 20:23:01|
3471|6400994|160|98020019|26|3|22|445|2026-04-22 23:30:01|
1614|6002299|160|98020019|78|3|22|18|2026-04-20 16:04:01|
1614|6001817|160|87082999|79|3|0|3766|2026-04-07 12:20:08|
1925|6700246|160|98020019|224|3|22|9|2026-04-28 20:00:02|
1925|6000425|160|87082999|169|3|0|4907|2026-04-15 13:54:05|
1614|6002046|160|98020019|60|3|0|76|2026-04-14 14:54:02|
3471|6400845|160|87089999|46|3|0|216|2026-04-01 18:26:02|
1614|6001958|160|98020019|168|3|0|168|2026-04-06 10:52:02|
1614|6002046|160|39269029|56|3|0|65|2026-04-14 14:54:02|
1614|6002052|160|40091102|68|3|0|853|2026-04-14 14:55:05|
3471|6401102|160|40169901|9|3|22|272|2026-04-29 18:54:01|
1614|6001818|160|98020019|251|3|0|78|2026-04-07 12:20:11|
1614|6002174|160|98020019|107|3|22|60|2026-04-20 16:19:02|
1925|6700208|160|84253101|22|3|22|12870|2026-04-23 20:27:02|
1614|6003573|160|87089412|29|3|22|3004|2026-04-23 09:10:02|
3471|6401023|160|84253101|75|3|22|6158|2026-04-23 11:58:03|
1925|6700215|160|84833004|10|3|22|66|2026-04-23 14:49:02|
1614|6002174|160|85365099|39|3|22|629|2026-04-20 16:19:02|
1614|6001818|160|94019999|191|6|0|58|2026-04-07 12:20:11|
3471|6401102|160|85365099|41|3|22|1424|2026-04-29 18:54:01|
1614|6002052|160|87089999|36|3|0|2040|2026-04-14 14:55:05|
1614|6002046|160|87082999|24|3|0|1193|2026-04-14 14:54:02|
3471|6400845|160|85122099|6|3|0|14034|2026-04-01 18:26:02|
3471|6400839|160|84833004|23|3|0|395|2026-04-01 18:25:05|
