Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|ClaveContribucion|FormaPago|ImportePago|FechaPagoReal
1925|5700333|160|84073304|3|3|0|155468|2025-11-21 12:20:02|
1925|5700339|160|84254299|37|3|0|49880|2025-11-22 10:51:00|
1925|5700335|160|94019999|24|3|0|219|2025-11-21 12:21:01|
3577|5102368|521|87089412|33|3|0|699|2025-11-13 19:27:00|
3471|5600766|160|39199099|8|3|0|5|2025-11-19 18:35:03|
1925|5001389|160|73269099|1|3|0|436|2025-11-13 11:32:02|
1925|5700357|160|87082999|93|3|0|158|2025-11-21 11:53:02|
1925|5700367|160|87082919|53|3|0|2177|2025-11-21 18:30:05|
1925|5700232|160|87089999|12|3|0|155|2025-11-13 09:50:05|
3471|5600895|160|39269099|9|3|0|18|2025-11-15 11:53:02|
1925|5100827|160|87089999|125|3|0|212|2025-11-12 16:35:05|
1925|5700359|160|94019999|73|3|0|120|2025-11-21 11:54:06|
1925|5700339|160|87089999|1|3|0|563|2025-11-22 10:51:00|
1925|5700357|160|49089099|160|3|0|25|2025-11-21 11:53:02|
1925|5700240|160|73181606|8|6|0|291|2025-11-13 11:24:02|
1925|5700226|160|73181599|10|3|0|241|2025-11-12 18:32:01|
1925|5700357|160|87082999|152|3|0|563|2025-11-21 11:53:02|
1925|5700289|160|87082999|11|3|0|415|2025-11-26 17:57:07|
1925|5700286|160|73269099|3|6|0|319|2025-11-26 17:34:04|
1925|5100827|160|73181599|145|6|0|39|2025-11-12 16:35:05|
3471|5600766|160|73181599|64|3|0|14|2025-11-19 18:35:03|
1925|5700206|160|84152001|17|3|0|22588|2025-11-13 10:47:04|
1925|5700335|160|94019999|3|3|0|150|2025-11-21 12:21:01|
3471|5600789|160|87089999|209|3|0|193|2025-11-19 18:29:04|
1925|5700240|160|87089999|37|3|0|4119|2025-11-13 11:24:02|
3471|5600860|160|87082999|55|3|0|66|2025-11-14 16:30:07|
1925|5700240|160|87085099|29|3|0|17341|2025-11-13 11:24:02|
1925|5001421|160|87082919|192|3|0|2904|2025-11-19 12:01:02|
3471|5600780|160|87082201|5|3|0|16078|2025-11-19 19:29:03|
1925|5700332|160|73269099|3|6|0|8374|2025-11-21 12:20:01|
1925|5100823|160|73181599|106|3|0|48|2025-11-12 16:31:00|
1925|5100823|160|73269099|194|3|0|563|2025-11-12 16:31:00|
3471|5600764|160|73181606|66|6|0|591|2025-11-19 19:00:03|
1925|5700273|160|87088009|52|6|0|34|2025-11-19 09:44:04|
3471|5600770|160|73181504|6|3|0|7|2025-11-19 18:29:05|
1925|5100831|160|87082999|43|3|0|436|2025-11-12 16:35:03|
3471|5600766|160|73181599|80|3|0|5|2025-11-19 18:35:03|
1925|5700240|160|73269099|73|3|0|314|2025-11-13 11:24:02|
3471|5600768|160|39269099|4|3|0|431|2025-11-19 16:47:03|
1925|5700349|160|87089999|18|3|0|326|2025-11-24 13:18:01|
3471|5600860|160|87089999|106|3|0|260|2025-11-14 16:30:07|
3471|5600766|160|94012001|264|3|0|50|2025-11-19 18:35:03|
1925|5100827|160|87082999|181|3|0|594|2025-11-12 16:35:05|
1925|5700357|160|73181599|6|6|0|389|2025-11-21 11:53:02|
1925|5700347|160|87082999|48|3|0|172|2025-11-24 13:15:00|
1925|5700357|160|73182403|128|6|0|205|2025-11-21 11:53:02|
1925|5700200|160|87082999|29|3|0|2729|2025-11-13 10:25:05|
3471|5600798|160|87089999|213|3|0|608|2025-11-14 16:30:06|
1925|5001426|160|73269099|3|3|0|319|2025-11-19 12:00:02|
3471|5600782|160|87082999|117|3|0|191|2025-11-19 15:41:01|
1925|5001421|160|73181606|65|6|0|626|2025-11-19 12:01:02|
1925|5100827|160|39199099|93|6|0|45|2025-11-12 16:35:05|
1925|5001425|160|87089999|82|3|0|174|2025-11-19 12:01:01|
1925|5700199|160|73269099|1|6|0|308|2025-11-13 10:23:01|
1925|5700357|160|73269099|53|6|0|184|2025-11-21 11:53:02|
3471|5600778|160|87082999|175|3|0|202|2025-11-21 18:31:03|
3471|5600860|160|87082999|78|3|0|90|2025-11-14 16:30:07|
1925|5001425|160|87082999|146|3|0|253|2025-11-19 12:01:01|
1925|5100827|160|70091099|113|3|0|233|2025-11-12 16:35:05|
1925|5700296|160|63079099|3|3|0|1215|2025-11-26 18:05:02|
1925|5700327|160|87082999|62|3|0|257|2025-11-20 12:24:03|
3471|5600782|160|87088007|130|3|0|2261|2025-11-19 15:41:01|
3471|5600862|160|73181599|67|6|0|104|2025-11-14 16:48:01|
1925|5700200|160|87082999|73|3|0|119|2025-11-13 10:25:05|
1925|5700337|160|73181599|1|3|0|79|2025-11-21 12:23:01|
3471|5600764|160|87089203|177|3|0|398|2025-11-19 19:00:03|
1925|5700287|160|87082999|6|3|0|227|2025-11-26 17:43:03|
3471|5600796|160|87085099|101|6|0|909|2025-11-14 17:16:03|
1925|5001425|160|87088005|94|3|0|76|2025-11-19 12:01:01|
3471|5600860|160|73182291|30|3|0|16|2025-11-14 16:30:07|
3471|5600777|160|73269099|3|6|0|1357|2025-11-21 12:26:02|
3471|5600894|160|94051101|2|3|0|789|2025-11-21 23:57:03|
1925|5700218|160|73181599|27|3|0|48|2025-11-13 10:05:03|
3471|5600798|160|73181599|69|6|0|410|2025-11-14 16:30:06|
1925|5700215|160|73269099|2|6|0|3095|2025-11-12 18:20:01|
3471|5600766|160|73269099|121|6|0|131|2025-11-19 18:35:03|
3471|5600782|160|87089412|137|3|0|550|2025-11-19 15:41:01|
1925|5700357|160|83100099|116|3|0|33|2025-11-21 11:53:02|
1925|5100823|160|73181599|218|6|0|52|2025-11-12 16:31:00|
1925|5100823|160|73181599|74|6|0|725|2025-11-12 16:31:00|
1925|5700331|160|73181599|27|6|0|499|2025-11-21 12:15:02|
1925|5700369|160|39269099|34|3|0|66|2025-11-21 18:50:03|
3471|5600766|160|73181606|97|3|0|107|2025-11-19 18:35:03|
1925|5100826|160|73269099|1|6|0|774|2025-11-12 16:35:01|
1925|5700282|160|73269099|5|3|0|13|2025-11-19 10:04:01|
3471|5600798|160|73181599|55|3|0|425|2025-11-14 16:30:06|
1925|5700335|160|87082999|38|3|0|609|2025-11-21 12:21:01|
1925|5700331|160|87082999|91|3|0|92|2025-11-21 12:15:02|
1925|5700218|160|73181599|7|3|0|225|2025-11-13 10:05:03|
3471|5600789|160|87089203|199|3|0|299|2025-11-19 18:29:04|
1925|5100829|160|87082999|12|3|0|775|2025-11-12 16:35:03|
1925|5700361|160|87082999|48|3|0|370|2025-11-21 13:26:01|
3471|5600789|160|39269099|5|3|0|433|2025-11-19 18:29:04|
1925|5700357|160|73181599|15|3|0|19|2025-11-21 11:53:02|
1925|5700218|160|73181606|97|6|0|2502|2025-11-13 10:05:03|
1925|5700204|160|40091102|101|3|0|51|2025-11-13 10:37:02|
1925|5700337|160|87089999|25|3|0|238|2025-11-21 12:23:01|
1925|5700327|160|73181599|2|3|0|461|2025-11-20 12:24:03|
3471|5600778|160|87082999|179|3|0|3347|2025-11-21 18:31:03|
1925|5700216|160|87082999|18|3|0|1312|2025-11-12 18:20:01|
1925|5001423|160|87082999|39|3|0|82|2025-11-19 12:01:02|
3471|5600862|160|73181599|93|6|0|874|2025-11-14 16:48:01|
1925|5700279|160|94019999|54|3|0|191|2025-11-19 09:58:02|
1925|5700329|160|39199099|58|3|0|5|2025-11-20 12:28:02|
1925|5700204|160|87089999|90|3|0|212|2025-11-13 10:37:02|
1925|5001423|160|85129007|155|3|0|40|2025-11-19 12:01:02|
3471|5600862|160|84879006|156|3|0|48|2025-11-14 16:48:01|
3471|5600770|160|87082919|26|3|0|2904|2025-11-19 18:29:05|
3471|5600789|160|73181599|41|6|0|493|2025-11-19 18:29:04|
1925|5700369|160|87089999|47|3|0|250|2025-11-21 18:50:03|
1925|5700204|160|40093106|73|3|0|379|2025-11-13 10:37:02|
1925|5700200|160|87082201|65|3|0|12|2025-11-13 10:25:05|
1925|5100861|160|73269099|4|3|0|787|2025-11-19 11:34:02|
1925|5700369|160|39199099|33|6|0|184|2025-11-21 18:50:03|
3577|5102428|521|84672101|1|6|0|1947|2025-11-19 12:27:01|
1925|5700240|160|87088005|66|3|0|155|2025-11-13 11:24:02|
3471|5600788|160|73269099|8|6|0|8|2025-11-20 10:54:04|
3471|5600866|160|87082999|73|3|0|388|2025-11-14 16:09:02|
1925|5700331|160|85122099|131|3|0|13161|2025-11-21 12:15:02|
3471|5600785|160|87082999|55|3|0|83|2025-11-19 19:35:02|
1925|5700242|160|87082999|24|3|0|1974|2025-11-13 11:23:02|
1925|5001423|160|73182403|227|6|0|191|2025-11-19 12:01:02|
1925|5100823|160|87089999|8|3|0|3181|2025-11-12 16:31:00|
3471|5600770|160|87082999|74|3|0|71|2025-11-19 18:29:05|
3471|5600780|160|73269099|1|3|0|486|2025-11-19 19:29:03|
3471|5600778|160|40169999|31|3|0|191|2025-11-21 18:31:03|
1925|5700204|160|84213199|5|3|0|1694|2025-11-13 10:37:02|
1925|5100823|160|73181599|90|6|0|39|2025-11-12 16:31:00|
1925|5700357|160|73181606|39|6|0|1003|2025-11-21 11:53:02|
1925|5700288|160|73269099|1|6|0|7625|2025-11-26 17:53:03|
1925|5700331|160|87088007|71|3|0|379|2025-11-21 12:15:02|
1925|5700240|160|70091099|47|3|0|1131|2025-11-13 11:24:02|
3471|5600790|160|73269099|7|3|0|104|2025-11-19 18:29:02|
3471|5600866|160|87082999|41|3|0|54|2025-11-14 16:09:02|
1925|5700357|160|73181599|12|6|0|215|2025-11-21 11:53:02|
3471|5600776|160|94019999|145|3|0|60|2025-11-21 18:08:02|
3471|5600796|160|87088099|105|3|0|12417|2025-11-14 17:16:03|
3471|5600764|160|87085099|156|3|0|1372|2025-11-19 19:00:03|
1925|5100823|160|73181599|222|3|0|64|2025-11-12 16:31:00|
1925|5700367|160|87088005|37|3|0|6816|2025-11-21 18:30:05|
3471|5600789|160|73181599|69|6|0|197|2025-11-19 18:29:04|
1925|5700359|160|87088005|46|3|0|713|2025-11-21 11:54:06|
3471|5600862|160|40093106|39|3|0|379|2025-11-14 16:48:01|
1925|5100823|160|87082999|162|3|0|118|2025-11-12 16:31:00|
1925|5700359|160|73181599|66|6|0|51|2025-11-21 11:54:06|
3471|5600777|160|63079099|1|3|0|304|2025-11-21 12:26:02|
1925|5100856|160|87089999|3|3|0|215|2025-11-19 11:27:03|
1925|5100823|160|73269099|194|6|0|906|2025-11-12 16:31:00|
3471|5600798|160|73181606|85|6|0|210|2025-11-14 16:30:06|
1925|5100827|160|87089999|24|3|0|125|2025-11-12 16:35:05|
3471|5600778|160|87082999|158|3|0|1427|2025-11-21 18:31:03|
3471|5600785|160|87089999|87|3|0|126|2025-11-19 19:35:02|
1925|5700214|160|73269099|2|3|0|24|2025-11-12 18:15:01|
3471|5600789|160|87082999|171|3|0|264|2025-11-19 18:29:04|
1925|5100823|160|73181401|109|3|0|8|2025-11-12 16:31:00|
1925|5001421|160|87082919|156|3|0|2904|2025-11-19 12:01:02|
3471|5600789|160|87082999|170|3|0|706|2025-11-19 18:29:04|
1925|5700359|160|94019999|22|3|0|135|2025-11-21 11:54:06|
1925|5100825|160|40169304|133|3|0|92|2025-11-12 16:35:02|
1925|5700236|160|87082919|64|3|0|7384|2025-11-13 10:49:01|
1925|5700359|160|85371006|6|3|0|12475|2025-11-21 11:54:06|
3471|5600766|160|83023091|126|3|0|152|2025-11-19 18:35:03|
1925|5700331|160|73181599|6|3|0|129|2025-11-21 12:15:02|
1925|5100823|160|39269099|50|3|0|1674|2025-11-12 16:31:00|
3471|5600789|160|87082999|139|3|0|458|2025-11-19 18:29:04|
1925|5100827|160|87082201|202|3|0|483|2025-11-12 16:35:05|
3471|5600778|160|87083099|247|3|0|66|2025-11-21 18:31:03|
3471|5600778|160|87082999|209|3|0|102|2025-11-21 18:31:03|
1925|5100827|160|87082999|186|3|0|656|2025-11-12 16:35:05|
3471|5600866|160|87082999|43|3|0|215|2025-11-14 16:09:02|
1925|5100823|160|73181599|219|6|0|285|2025-11-12 16:31:00|
1925|5700345|160|87082999|33|3|0|364|2025-11-22 10:59:02|
3471|5600778|160|87089999|268|3|0|1346|2025-11-21 18:31:03|
1925|5700359|160|73182291|34|6|0|20|2025-11-21 11:54:06|
1925|5700218|160|85443099|109|3|0|1080|2025-11-13 10:05:03|
1925|5100831|160|85182202|36|6|0|3923|2025-11-12 16:35:03|
1925|5700357|160|73181599|23|3|0|63|2025-11-21 11:53:02|
1925|5700357|160|73269099|110|3|0|534|2025-11-21 11:53:02|
1925|5001421|160|39199099|93|6|0|30|2025-11-19 12:01:02|
1925|5100823|160|73181599|147|3|0|965|2025-11-12 16:31:00|
3471|5600866|160|87082999|79|3|0|143|2025-11-14 16:09:02|
1925|5100827|160|87089999|126|3|0|221|2025-11-12 16:35:05|
1925|5700281|160|39199099|96|3|0|5|2025-11-19 10:04:02|
3471|5600789|160|39269099|7|3|0|6|2025-11-19 18:29:04|
1925|5100827|160|87082999|178|3|0|940|2025-11-12 16:35:05|
3471|5600866|160|87141099|99|3|0|251|2025-11-14 16:09:02|
3471|5600862|160|73269099|139|6|0|906|2025-11-14 16:48:01|
1925|5700283|160|87082201|86|3|0|145|2025-11-19 10:05:03|
1925|5700287|160|87082999|29|3|0|203|2025-11-26 17:43:03|
3471|5600894|160|84145999|1|3|0|1860|2025-11-21 23:57:03|
1925|5100823|160|40093106|193|3|0|379|2025-11-12 16:31:00|
1925|5100827|160|39199099|112|3|0|24|2025-11-12 16:35:05|
1925|5700359|160|73181599|35|3|0|51|2025-11-21 11:54:06|
1925|5700357|160|39199099|158|6|0|10|2025-11-21 11:53:02|
1925|5700345|160|83021002|40|3|0|3265|2025-11-22 10:59:02|
1925|5001393|160|73269099|1|3|0|113|2025-11-13 11:32:03|
3471|5600895|160|40169901|18|3|0|242|2025-11-15 11:53:02|
1925|5100827|160|39199099|110|6|0|330|2025-11-12 16:35:05|
3471|5600739|160|94032091|1|3|0|805|2025-11-20 18:29:03|
1925|5700331|160|73181599|81|3|0|93|2025-11-21 12:15:02|
1925|5100827|160|39199099|102|3|0|8|2025-11-12 16:35:05|
3471|5600895|160|94019999|112|3|0|116|2025-11-15 11:53:02|
1925|5700210|160|87082919|54|3|0|7385|2025-11-12 17:57:01|
1925|5001425|160|87082999|74|3|0|379|2025-11-19 12:01:01|
3471|5600789|160|85371006|117|3|0|10915|2025-11-19 18:29:04|
1925|5700361|160|87082999|52|3|0|563|2025-11-21 13:26:01|
1925|5100825|160|87082999|85|3|0|415|2025-11-12 16:35:02|
1925|5700203|160|73269099|3|3|0|221|2025-11-13 10:28:03|
1925|5700345|160|87082999|24|3|0|42|2025-11-22 10:59:02|
1925|5700287|160|84213199|1|3|0|2032|2025-11-26 17:43:03|
1925|5001421|160|39263002|186|3|0|142|2025-11-19 12:01:02|
3471|5600796|160|39269099|2|3|0|6|2025-11-14 17:16:03|
3471|5600766|160|87085099|207|3|0|1267|2025-11-19 18:35:03|
3471|5600862|160|73181606|109|6|0|544|2025-11-14 16:48:01|
1925|5700331|160|73181599|21|3|0|52|2025-11-21 12:15:02|
1925|5700367|160|87088007|9|3|0|3939|2025-11-21 18:30:05|
3471|5600792|160|73181504|42|3|0|9|2025-11-14 17:05:01|
3471|5600895|160|87089412|96|3|0|3664|2025-11-15 11:53:02|
1925|5100823|160|73181599|106|6|0|78|2025-11-12 16:31:00|
1925|5001425|160|94019999|137|3|0|184|2025-11-19 12:01:01|
1925|5700367|160|87082919|50|3|0|8711|2025-11-21 18:30:05|
1925|5700349|160|39173999|25|3|0|966|2025-11-24 13:18:01|
1925|5700218|160|73181606|37|3|0|20|2025-11-13 10:05:03|
1925|5700218|160|73181599|29|6|0|414|2025-11-13 10:05:03|
1925|5700345|160|87082999|34|3|0|4937|2025-11-22 10:59:02|
1925|5700369|160|39269099|49|3|0|14|2025-11-21 18:50:03|
3471|5600778|160|83023091|115|3|0|153|2025-11-21 18:31:03|
1925|5100827|160|87082999|189|3|0|2044|2025-11-12 16:35:05|
3471|5600766|160|85122002|139|3|0|2370|2025-11-19 18:35:03|
3471|5600862|160|84879006|157|3|0|215|2025-11-14 16:48:01|
3471|5600778|160|87082999|233|3|0|3059|2025-11-21 18:31:03|
1925|5700336|160|73269099|6|6|0|7|2025-11-21 12:23:00|
3471|5600862|160|73181606|104|3|0|181|2025-11-14 16:48:01|
3471|5600895|160|73181504|24|3|0|3|2025-11-15 11:53:02|
3471|5600792|160|85365099|119|3|0|962|2025-11-14 17:05:01|
1925|5100856|160|73182291|51|3|0|13|2025-11-19 11:27:03|
1925|5700273|160|83023091|53|3|0|152|2025-11-19 09:44:04|
3471|5600767|160|73181599|4|3|0|12|2025-11-21 15:26:02|
1925|5100823|160|73181599|110|3|0|8|2025-11-12 16:31:00|
1925|5700204|160|40169304|108|3|0|42|2025-11-13 10:37:02|
1925|5700357|160|85129007|62|3|0|57|2025-11-21 11:53:02|
1925|5700369|160|73182403|13|3|0|19|2025-11-21 18:50:03|
3471|5600770|160|94019999|140|3|0|141|2025-11-19 18:29:05|
3471|5600792|160|94019999|262|3|0|11|2025-11-14 17:05:01|
3471|5600864|160|39269099|7|3|0|78|2025-11-14 16:48:03|
3471|5600862|160|73182291|120|3|0|64|2025-11-14 16:48:01|
1925|5700371|160|87089999|2|3|0|219|2025-11-21 18:43:02|
3471|5600789|160|73181599|43|6|0|394|2025-11-19 18:29:04|
3471|5600862|160|73269099|136|3|0|145|2025-11-14 16:48:01|
3471|5600895|160|87082999|69|3|0|1549|2025-11-15 11:53:02|
1925|5700212|160|87082919|8|3|0|3692|2025-11-12 18:08:01|
1925|5100854|160|87089999|133|3|0|75|2025-11-19 11:25:05|
3471|5600780|160|87082919|10|3|0|2904|2025-11-19 19:29:03|
3471|5600787|160|87089412|226|3|0|537|2025-11-20 10:54:04|
1925|5100823|160|73182403|134|6|0|13|2025-11-12 16:31:00|
1925|5700236|160|87082999|9|3|0|471|2025-11-13 10:49:01|
3471|5600776|160|98020019|33|3|0|38|2025-11-21 18:08:02|
3471|5600778|160|94019999|336|3|0|108|2025-11-21 18:31:03|
1925|5100860|160|85443099|19|6|0|6307|2025-11-19 11:28:07|
1925|5700234|160|84152001|6|3|0|2824|2025-11-13 10:44:02|
3471|5600895|160|87087006|87|3|0|227|2025-11-15 11:53:02|
3471|5600866|160|87082999|57|3|0|313|2025-11-14 16:09:02|
1925|5700369|160|39199099|55|3|0|86|2025-11-21 18:50:03|
3471|5600782|160|73181606|63|3|0|137|2025-11-19 15:41:01|
1925|5700214|160|73182291|42|6|0|285|2025-11-12 18:15:01|
3471|5600895|160|39269099|13|3|0|75|2025-11-15 11:53:02|
1925|5700218|160|87082999|152|3|0|436|2025-11-13 10:05:03|
1925|5700350|160|87082999|11|3|0|2692|2025-11-24 13:18:02|
1925|5700271|160|40169999|24|3|0|64|2025-11-19 09:42:02|
1925|5700349|160|73269099|41|6|0|125|2025-11-24 13:18:01|
1925|5100827|160|87082999|194|3|0|474|2025-11-12 16:35:05|
1925|5100823|160|73181599|95|6|0|712|2025-11-12 16:31:00|
3471|5600776|160|87089999|122|3|0|64|2025-11-21 18:08:02|
1925|5700357|160|73269099|182|6|0|19|2025-11-21 11:53:02|
3471|5600789|160|73182291|86|3|0|11|2025-11-19 18:29:04|
1925|5700214|160|87082919|75|3|0|3692|2025-11-12 18:15:01|
3471|5600766|160|40169999|43|3|0|115|2025-11-19 18:35:03|
1925|5100827|160|94019999|62|3|0|218|2025-11-12 16:35:05|
1925|5700343|160|87082999|16|3|0|1191|2025-11-22 10:57:01|
3471|5600778|160|87082999|297|3|0|178|2025-11-21 18:31:03|
1925|5100827|160|73181599|6|3|0|163|2025-11-12 16:35:05|
3471|5600798|160|87082999|193|3|0|223|2025-11-14 16:30:06|
3471|5600862|160|73181599|64|6|0|162|2025-11-14 16:48:01|
1925|5700283|160|84836099|13|3|0|1192|2025-11-19 10:05:03|
1925|5700331|160|87082201|119|3|0|368|2025-11-21 12:15:02|
1925|5700331|160|73181599|11|3|0|93|2025-11-21 12:15:02|
3471|5600866|160|87082999|48|3|0|658|2025-11-14 16:09:02|
1925|5100827|160|39269099|158|3|0|9|2025-11-12 16:35:05|
1925|5700359|160|94019999|64|3|0|9|2025-11-21 11:54:06|
1925|5700331|160|73181599|19|6|0|349|2025-11-21 12:15:02|
1925|5700371|160|85122002|5|3|0|1185|2025-11-21 18:43:02|
1925|5700214|160|73181401|15|3|0|16|2025-11-12 18:15:01|
3471|5600862|160|39199099|11|6|0|45|2025-11-14 16:48:01|
3471|5600792|160|39199099|6|6|0|126|2025-11-14 17:05:01|
3471|5600767|160|73269099|11|3|0|11|2025-11-21 15:26:02|
1925|5700369|160|39199099|31|3|0|6|2025-11-21 18:50:03|
1925|5100827|160|73181599|4|3|0|80|2025-11-12 16:35:05|
3471|5600862|160|39199099|7|6|0|13|2025-11-14 16:48:01|
1925|5700216|160|87082999|34|3|0|1220|2025-11-12 18:20:01|
1925|5700367|160|87088007|7|3|0|689|2025-11-21 18:30:05|
1925|5700369|160|40169901|87|3|0|19|2025-11-21 18:50:03|
1925|5700359|160|94019999|28|3|0|127|2025-11-21 11:54:06|
1925|5100827|160|39199099|94|6|0|6|2025-11-12 16:35:05|
1925|5700204|160|73182403|80|3|0|177|2025-11-13 10:37:02|
1925|5700365|160|87082901|38|3|0|382|2025-11-21 13:40:02|
1925|5700357|160|73181504|190|3|0|75|2025-11-21 11:53:02|
1925|5100854|160|73269099|117|3|0|114|2025-11-19 11:25:05|
1925|5100827|160|73269099|149|3|0|104|2025-11-12 16:35:05|
1925|5001427|160|39269099|61|3|0|861|2025-11-19 12:00:05|
1925|5100827|160|94019999|60|3|0|412|2025-11-12 16:35:05|
1925|5700369|160|94019999|7|3|0|1189|2025-11-21 18:50:03|
1925|5700357|160|73181599|29|3|0|76|2025-11-21 11:53:02|
3471|5600795|160|73269099|6|6|0|506|2025-11-14 15:49:02|
1925|5001421|160|87085099|63|6|0|50|2025-11-19 12:01:02|
3471|5600794|160|40169304|14|3|0|60|2025-11-14 15:50:01|
3471|5600785|160|87088005|70|3|0|1065|2025-11-19 19:35:02|
1925|5700281|160|73181599|1|6|0|61|2025-11-19 10:04:02|
1925|5700359|160|73181599|1|3|0|38|2025-11-21 11:54:06|
1925|5001386|160|85365099|104|3|0|1346|2025-11-13 13:04:02|
1925|5100823|160|73181606|117|3|0|181|2025-11-12 16:31:00|
1925|5700359|160|94019999|65|3|0|9|2025-11-21 11:54:06|
1925|5700335|160|94019999|19|3|0|73|2025-11-21 12:21:01|
1925|5700357|160|73182403|129|6|0|225|2025-11-21 11:53:02|
1925|5700230|160|87082999|18|3|0|1811|2025-11-13 09:40:03|
3471|5600796|160|87082999|79|3|0|1987|2025-11-14 17:16:03|
1925|5001394|160|73181599|61|6|0|97|2025-11-13 11:32:07|
1925|5700337|160|73202005|28|3|0|61|2025-11-21 12:23:01|
3471|5600778|160|87082999|244|3|0|2261|2025-11-21 18:31:03|
1925|5100825|160|39263002|17|3|0|3460|2025-11-12 16:35:02|
1925|5001421|160|73181599|7|6|0|638|2025-11-19 12:01:02|
3471|5600794|160|87082999|50|3|0|269|2025-11-14 15:50:01|
1925|5001427|160|87082999|19|3|0|204|2025-11-19 12:00:05|
1925|5001423|160|73262006|148|3|0|5|2025-11-19 12:01:02|
3471|5600787|160|73181599|83|6|0|27|2025-11-20 10:54:04|
1925|5700218|160|90328999|169|3|0|203|2025-11-13 10:05:03|
1925|5100827|160|87082999|184|3|0|483|2025-11-12 16:35:05|
1925|5700357|160|87082999|164|3|0|245|2025-11-21 11:53:02|
1925|5001423|160|73181599|116|6|0|122|2025-11-19 12:01:02|
1925|5001427|160|87083099|67|3|0|12116|2025-11-19 12:00:05|
3471|5600858|160|87088005|55|3|0|3831|2025-11-14 17:16:03|
3471|5600862|160|39199099|23|3|0|169|2025-11-14 16:48:01|
1925|5100825|160|87082999|91|3|0|525|2025-11-12 16:35:02|
1925|5700281|160|73181606|36|3|0|107|2025-11-19 10:04:02|
1925|5700361|160|87082999|24|3|0|3210|2025-11-21 13:26:01|
1925|5100825|160|87082201|55|3|0|36|2025-11-12 16:35:02|
3471|5600862|160|73181401|51|3|0|48|2025-11-14 16:48:01|
3471|5600864|160|87082999|67|3|0|5338|2025-11-14 16:48:03|
1925|5700359|160|39263002|42|3|0|1134|2025-11-21 11:54:06|
1925|5700276|160|73269099|2|6|0|678|2025-11-19 09:52:01|
1925|5700369|160|87082919|76|3|0|14518|2025-11-21 18:50:03|
1925|5700218|160|87082999|145|3|0|871|2025-11-13 10:05:03|
1925|5100827|160|84254299|116|3|0|18638|2025-11-12 16:35:05|
1925|5700369|160|39235001|28|3|0|28|2025-11-21 18:50:03|
1925|5700281|160|73181599|25|6|0|123|2025-11-19 10:04:02|
3577|5102382|521|87082999|24|3|0|54|2025-11-19 14:44:02|
3471|5600860|160|87082999|56|3|0|42|2025-11-14 16:30:07|
1925|5001421|160|73269099|91|3|0|454|2025-11-19 12:01:02|
3471|5600796|160|87082999|71|3|0|279|2025-11-14 17:16:03|
3471|5600778|160|87082999|203|3|0|60|2025-11-21 18:31:03|
1925|5700359|160|87088005|48|3|0|761|2025-11-21 11:54:06|
3577|5102368|521|84152001|20|3|0|321|2025-11-13 19:27:00|
3471|5600780|160|87082919|13|3|0|2904|2025-11-19 19:29:03|
3471|5600798|160|87082999|173|3|0|1074|2025-11-14 16:30:06|
3471|5600770|160|87082999|104|3|0|157|2025-11-19 18:29:05|
1925|5700357|160|73181606|38|3|0|143|2025-11-21 11:53:02|
1925|5700357|160|87082999|136|3|0|1172|2025-11-21 11:53:02|
1925|5100825|160|87082999|88|3|0|158|2025-11-12 16:35:02|
1925|5100825|160|85444299|32|3|0|412|2025-11-12 16:35:02|
