Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|ClavePermiso|FirmaDescargo|NumeroPermiso|ValorComercialDolares|CantidadMUMTarifa|FechaPagoReal
3471|6400061|160|98020019|155|C1||1931R825050575|23.80|170.00000|2026-01-09 16:01:03|
3471|6400008|160|98020019|113|C1||1931R825050575|80.00|1000.00000|2026-01-08 15:45:04|
3471|6400247|160|98020019|24|C1||1931R826001628|240.00|800.00000|2026-01-26 11:44:04|
1925|6000111|160|98020019|181|C1||1931R825050547|4.80|480.00000|2026-01-29 11:24:04|
3178|6000535|160|98020019|119|C1||1931R825050616|76.00|400.00000|2026-01-19 13:00:04|
1925|6000031|160|98020019|86|C1||1931R825050547|32.40|360.00000|2026-01-22 13:59:04|
3471|6400052|160|98020019|121|C1||1931R825050575|10.88|272.00000|2026-01-08 10:23:02|
1614|6000090|160|98020019|235|C1||1931R825050575|155.52|576.00000|2026-01-19 17:38:06|
3178|6000738|160|98020019|36|C1||1931R825050647|1707.40|20.00000|2026-01-22 11:22:03|
1614|6000510|160|98020019|69|C1||1931R825050575|50.40|720.00000|2026-01-28 13:34:06|
3178|6000230|160|98020019|11|C1||1931R825050575|26.00|1300.00000|2026-01-16 08:31:01|
1925|6000029|160|98020019|89|C1||1931R825050575|4.32|144.00000|2026-01-22 14:00:07|
3471|6400019|160|98020019|139|C1||1931R825050575|38.08|544.00000|2026-01-02 19:08:02|
3178|6000239|160|98020019|95|C1||1931R825050612|6.00|200.00000|2026-01-17 12:44:03|
3471|6400148|160|98020019|103|C1||1931R825050575|168.00|5600.00000|2026-01-02 17:08:05|
3577|6300041|521|98020019|9|C1||1931R825051346|0.26|2.00000|2026-01-19 18:30:01|
3178|6000539|160|98020019|8|C1||1931R825050575|24.00|150.00000|2026-01-16 17:25:05|
3178|6000909|160|98020019|72|C1||1931R825050423|6983.28|72.00000|2026-01-23 18:25:01|
3471|6400029|160|98020019|187|C1||1931R825050575|50.40|360.00000|2026-01-02 16:54:02|
1925|6000029|160|98020019|255|C1||1931R825050547|211.68|7056.00000|2026-01-22 14:00:07|
1925|6100109|160|98020019|81|C1||1931R826001314|4.08|68.00000|2026-01-22 19:03:01|
3471|6400014|160|98020019|280|C1||1931R825050424|28.80|144.00000|2026-01-09 18:05:09|
3471|6400052|160|98020019|117|C1||1931R825050575|16.32|816.00000|2026-01-08 10:23:02|
1925|6100022|160|98020019|143|C1||1931R825050493|58.32|12.00000|2026-01-22 16:58:03|
1614|6000072|160|98020019|172|C1||1931R825050575|120.00|6000.00000|2026-01-07 20:04:00|
3577|6300042|521|98020019|99|C1||1931R826000899|5.28|4.00000|2026-01-23 16:53:01|
3471|6400029|160|98020019|228|C1||1931R825050424|7.20|720.00000|2026-01-02 16:54:02|
3471|6400247|160|98020019|66|C1||1931R825050385|16.00|1600.00000|2026-01-26 11:44:04|
3471|6400008|160|98020019|120|C1||1931R825050575|24.00|800.00000|2026-01-08 15:45:04|
1614|6000074|160|98020019|13|C1||1931R825050575|7.60|380.00000|2026-01-08 10:05:04|
3471|6400061|160|98020019|157|C1||1931R825050575|183.60|680.00000|2026-01-09 16:01:03|
1614|6000088|160|98020019|167|C1||1931R825050423|4840.56|72.00000|2026-01-19 17:37:05|
3471|6400061|160|98020019|195|C1||1931R825051346|1.70|85.00000|2026-01-09 16:01:03|
3178|6000909|160|98020019|57|C1||1931R826001314|11.20|160.00000|2026-01-23 18:25:01|
3471|6400083|160|98020019|76|C1||1931R825050575|19.20|384.00000|2026-01-08 17:14:05|
3178|6000954|160|98020019|302|C1||1931R826001314|153.60|15360.00000|2026-01-24 13:42:01|
3471|6400083|160|98020019|102|C1||1931R825050385|15.36|1536.00000|2026-01-08 17:14:05|
3178|6000841|160|98020019|97|C1||1931R825050550|10.08|72.00000|2026-01-22 13:43:05|
1925|6000029|160|98020019|139|C1||1931R825050575|88.80|4440.00000|2026-01-22 14:00:07|
3471|6400083|160|98020019|104|C1||1931R825053462|1.92|96.00000|2026-01-08 17:14:05|
3471|6400217|160|98020019|170|C1||1931R825050547|54.00|1080.00000|2026-01-19 18:01:03|
3178|6000561|160|98020019|98|C1||1931R825050575|4.32|216.00000|2026-01-22 17:22:04|
3471|6400048|160|98020019|117|C1||1931R825050575|38.08|544.00000|2026-01-07 14:59:03|
1614|6000518|160|98020019|87|C1||1931R826001628|169.20|120.00000|2026-01-28 13:35:05|
3471|6400061|160|98020019|132|C1||1931R825050575|64.60|3230.00000|2026-01-09 16:01:03|
3471|6400061|160|98020019|184|C1||1931R825051346|6.80|85.00000|2026-01-09 16:01:03|
1925|6000047|160|98020019|68|C1||1931R826001628|224.40|120.00000|2026-01-22 14:05:04|
3471|6400067|160|98020019|80|C1||1931R825051346|22.95|765.00000|2026-01-09 09:45:04|
1614|6001100|160|98020019|74|C1|STVX3YA3|1931R826000899|154.40|80.00000|2026-01-28 16:48:06|
1614|6000084|160|98020019|21|C1||1931R826001628|176.40|120.00000|2026-01-20 11:18:03|
3178|6000909|160|98020019|43|C1||1931R826001628|44.80|160.00000|2026-01-23 18:25:01|
3178|6000234|160|98020019|1|C1||1931R825050544|72.00|400.00000|2026-01-15 22:14:01|
1925|6100109|160|98020019|9|C1||1931R825050575|5.44|136.00000|2026-01-22 19:03:01|
3471|6400063|160|98020019|136|C1||1931R825050575|7.65|255.00000|2026-01-08 18:20:10|
3471|6400174|160|98020019|150|C1||1931R825050575|10.88|544.00000|2026-01-16 10:44:03|
3471|6400217|160|98020019|185|C1||1931R825050575|192.00|6400.00000|2026-01-19 18:01:03|
1925|6100103|160|98020019|53|C1||1931R825050385|1.36|136.00000|2026-01-22 18:55:02|
1925|6100028|160|98020019|37|C1||1931R825034288|64.00|1600.00000|2026-01-22 17:03:05|
1925|6000111|160|98020019|190|C1||1931R825050385|19.20|1920.00000|2026-01-29 11:24:04|
3471|6400025|160|98020019|182|C1||1931R825050550|152.32|544.00000|2026-01-02 17:50:08|
1925|6100030|160|98020019|22|C1||1931R825056909|5046.53|61.00000|2026-01-24 12:09:04|
3471|6400081|160|98020019|150|C1||1931R825050647|4097.76|48.00000|2026-01-08 15:44:02|
3471|6400148|160|98020019|131|C1||1931R825050575|19.20|640.00000|2026-01-02 17:08:05|
3471|6400240|160|98020019|112|C1||1931R825050575|151.20|5040.00000|2026-01-26 09:17:02|
1925|6100028|160|98020019|92|C1||1931R826001314|406.00|100.00000|2026-01-22 17:03:05|
1614|6000072|160|98020019|264|C1||1931R825051346|2.20|44.00000|2026-01-07 20:04:00|
3471|6400012|160|98020019|119|C1||1931R825050550|34.56|144.00000|2026-01-08 16:38:09|
3471|6400102|160|98020019|145|C1||1931R825050647|4140.00|48.00000|2026-01-14 11:08:04|
3471|6400146|160|98020019|231|C1||1931R825050575|25.60|640.00000|2026-01-03 00:54:01|
3471|6400052|160|98020019|118|C1||1931R825050575|16.32|816.00000|2026-01-08 10:23:02|
1925|6100034|160|98020019|25|C1||1931R825050575|25.60|1280.00000|2026-01-24 12:24:04|
1925|6100028|160|98020019|71|C1||1931R826001628|49.64|68.00000|2026-01-22 17:03:05|
1925|6000029|160|98020019|108|C1||1931R825050575|1.44|144.00000|2026-01-22 14:00:07|
3471|6400081|160|98020019|145|C1||1931R825051346|1.92|96.00000|2026-01-08 15:44:02|
3471|6400240|160|98020019|132|C1||1931R825050575|4.80|240.00000|2026-01-26 09:17:02|
3471|6400146|160|98020019|150|C1||1931R825050575|44.80|320.00000|2026-01-03 00:54:01|
3471|6400255|160|98020019|90|C1||1931R825050575|51.20|320.00000|2026-01-28 14:24:04|
3471|6400059|160|98020019|128|C1||1931R825050424|6.00|200.00000|2026-01-08 15:17:02|
3471|6400146|160|98020019|225|C1||1931R825038867|8198.40|320.00000|2026-01-03 00:54:01|
1925|6000111|160|98020019|177|C1||1931R825050575|2.40|240.00000|2026-01-29 11:24:04|
1614|6000510|160|98020019|86|C1||1931R825050547|54.00|600.00000|2026-01-28 13:34:06|
3471|6400083|160|98020019|107|C1||1931R825056909|2895.55|35.00000|2026-01-08 17:14:05|
1614|6001100|160|98020019|52|C1|STVX3YA3|1931R825050575|30.00|600.00000|2026-01-28 16:48:06|
3471|6400019|160|98020019|194|C1||1931R825051346|8.16|136.00000|2026-01-02 19:08:02|
3471|6400052|160|98020019|157|C1||1931R825050385|8.16|816.00000|2026-01-08 10:23:02|
3178|6000230|160|98020019|200|C1||1931R825050550|38.00|200.00000|2026-01-16 08:31:01|
3471|6400174|160|98020019|174|C1||1931R825050575|8.16|272.00000|2026-01-16 10:44:03|
3471|6400255|160|98020019|83|C1||1931R825050575|33.60|480.00000|2026-01-28 14:24:04|
3471|6400247|160|98020019|64|C1||1931R825050602|28.00|400.00000|2026-01-26 11:44:04|
3178|6000954|160|98020019|173|C1||1931R825050575|12.80|320.00000|2026-01-24 13:42:01|
3471|6400094|160|98020019|78|C1||1931R825050647|4485.00|52.00000|2026-01-15 08:44:02|
1925|6000111|160|98020019|56|C1||1931R825038867|2760.00|120.00000|2026-01-29 11:24:04|
1614|6000072|160|98020019|169|C1||1931R825050575|6.60|132.00000|2026-01-07 20:04:00|
3471|6400019|160|98020019|138|C1||1931R825050575|57.12|816.00000|2026-01-02 19:08:02|
3471|6400146|160|98020019|134|C1||1931R825050575|121.60|6080.00000|2026-01-03 00:54:01|
1925|6000027|160|98020019|145|C1||1931R825051346|1.44|72.00000|2026-01-22 14:00:03|
3471|6400029|160|98020019|272|C1||1931R825050493|586.80|120.00000|2026-01-02 16:54:02|
1925|6100103|160|98020019|194|C1||1931R825050550|81.60|680.00000|2026-01-22 18:55:02|
1925|6100028|160|98020019|45|C1||1931R825051346|24.48|68.00000|2026-01-22 17:03:05|
3471|6400016|160|98020019|95|C1||1931R825050612|122.40|144.00000|2026-01-08 11:16:04|
3471|6400083|160|98020019|86|C1||1931R825050575|46.08|1536.00000|2026-01-08 17:14:05|
3178|6000847|160|98020019|126|C1||1931R825050575|70.40|640.00000|2026-01-24 12:17:03|
3471|6400178|160|98020019|162|C1||1931R825050385|5.44|544.00000|2026-01-16 10:11:03|
3471|6400025|160|98020019|189|C1||1931R825050575|340.00|17000.00000|2026-01-02 17:50:08|
3471|6400176|160|98020019|123|C1||1931R825050608|195.84|544.00000|2026-01-16 10:44:01|
3471|6400008|160|98020019|114|C1||1931R825050575|88.00|1100.00000|2026-01-08 15:45:04|
1925|6000027|160|98020019|80|C1||1931R825050575|8.64|144.00000|2026-01-22 14:00:03|
1925|6000111|160|98020019|212|C1||1931R825050575|7.20|120.00000|2026-01-29 11:24:04|
1925|6100103|160|98020019|190|C1||1931R826001314|53.04|1768.00000|2026-01-22 18:55:02|
3471|6400019|160|98020019|128|C1||1931R825050575|150.96|5032.00000|2026-01-02 19:08:02|
3471|6400146|160|98020019|190|C1||1931R825050575|9.60|320.00000|2026-01-03 00:54:01|
3178|6000148|160|98020019|8|C1||1931R825050575|11.52|288.00000|2026-01-08 17:08:02|
3471|6400061|160|98020019|191|C1||1931R825050530|5.10|30.00000|2026-01-09 16:01:03|
3471|6400008|160|98020019|123|C1||1931R825034285|2.00|200.00000|2026-01-08 15:45:04|
3471|6400174|160|98020019|202|C1||1931R825050550|65.28|1088.00000|2026-01-16 10:44:03|
3178|6000954|160|98020019|274|C1||1931R825051346|67.20|160.00000|2026-01-24 13:42:01|
3471|6400146|160|98020019|171|C1||1931R825050385|17.60|1760.00000|2026-01-03 00:54:01|
3471|6400242|160|98020019|4|C1||1931R826001314|266.40|360.00000|2026-01-22 15:02:02|
3471|6400174|160|98020019|223|C1||1931R825051346|5.44|272.00000|2026-01-16 10:44:03|
1614|6000092|160|98020019|69|C1||1931R825050602|8.64|864.00000|2026-01-19 17:38:06|
3577|6300039|521|98020019|26|C1||1931R826001404|6.00|200.00000|2026-01-15 13:54:01|
3471|6400081|160|98020019|116|C1||1931R825050575|60.00|3000.00000|2026-01-08 15:44:02|
3471|6400025|160|98020019|195|C1||1931R825050547|625.60|2720.00000|2026-01-02 17:50:08|
1925|6000111|160|98020019|193|C1||1931R825034595|2.40|120.00000|2026-01-29 11:24:04|
1925|6100026|160|98020019|145|C1||1931R826001628|27.20|136.00000|2026-01-22 11:33:02|
1925|6000029|160|98020019|121|C1||1931R825050385|4.32|432.00000|2026-01-22 14:00:07|
3471|6400025|160|98020019|202|C1||1931R825050550|51.68|272.00000|2026-01-02 17:50:08|
3471|6400217|160|98020019|140|C1||1931R825050575|14.40|720.00000|2026-01-19 18:01:03|
3471|6400061|160|98020019|212|C1||1931R825050547|144.00|4800.00000|2026-01-09 16:01:03|
3471|6400102|160|98020019|134|C1||1931R825050575|15.00|300.00000|2026-01-14 11:08:04|
1614|6000082|160|98020019|56|C1||1931R825050575|278.40|960.00000|2026-01-20 11:18:02|
3178|6000954|160|98020019|230|C1||1931R825050550|57.60|160.00000|2026-01-24 13:42:01|
3178|6000516|160|98020019|35|C1||1931R825050612|162.00|200.00000|2026-01-13 21:54:01|
3178|6000516|160|98020019|59|C1||1931R825050385|4.00|400.00000|2026-01-13 21:54:01|
3471|6400174|160|98020019|175|C1||1931R825050575|32.64|1088.00000|2026-01-16 10:44:03|
3471|6400217|160|98020019|142|C1||1931R825050575|144.00|4800.00000|2026-01-19 18:01:03|
3471|6400176|160|98020019|112|C1||1931R825050575|293.76|1088.00000|2026-01-16 10:44:01|
1614|6000510|160|98020019|62|C1||1931R825050575|21.60|720.00000|2026-01-28 13:34:06|
3471|6400025|160|98020019|199|C1||1931R825050424|15.84|72.00000|2026-01-02 17:50:08|
3471|6400146|160|98020019|159|C1||1931R825034285|6.40|640.00000|2026-01-03 00:54:01|
1925|6000029|160|98020019|85|C1||1931R825050575|86.40|2880.00000|2026-01-22 14:00:07|
1925|6100103|160|98020019|14|C1||1931R825050575|4.08|204.00000|2026-01-22 18:55:02|
1925|6000111|160|98020019|176|C1||1931R825050575|2.40|240.00000|2026-01-29 11:24:04|
3471|6400249|160|98020019|197|C1||1931R826001628|90.40|80.00000|2026-01-28 14:24:02|
3471|6400102|160|98020019|148|C1||1931R825050550|28.00|200.00000|2026-01-14 11:08:04|
3178|6000535|160|98020019|95|C1||1931R825051346|1.00|100.00000|2026-01-19 13:00:04|
3471|6400014|160|98020019|265|C1||1931R825056909|744.57|9.00000|2026-01-09 18:05:09|
1925|6000113|160|98020019|53|C1||1931R825050547|72.00|2400.00000|2026-01-29 11:24:03|
1614|6001100|160|98020019|57|C1|STVX3YA3|1931R825034285|4.80|480.00000|2026-01-28 16:48:06|
3471|6400178|160|98020019|165|C1||1931R825050493|29.16|6.00000|2026-01-16 10:11:03|
3178|6000954|160|98020019|234|C1||1931R825050424|6.40|640.00000|2026-01-24 13:42:01|
3471|6400207|160|98020019|51|C1||1931R825050544|86.40|480.00000|2026-01-17 11:39:02|
1925|6000029|160|98020019|88|C1||1931R825050575|11.52|288.00000|2026-01-22 14:00:07|
3178|6000954|160|98020019|264|C1||1931R825051346|12.80|160.00000|2026-01-24 13:42:01|
3471|6400065|160|98020019|197|C1||1931R825050550|40.80|170.00000|2026-01-08 17:13:05|
3471|6400146|160|98020019|235|C1||1931R825038867|828.00|36.00000|2026-01-03 00:54:01|
3471|6400019|160|98020019|200|C1||1931R825051346|10.88|136.00000|2026-01-02 19:08:02|
1925|6100107|160|98020019|56|C1||1931R826001314|4.08|68.00000|2026-01-22 19:00:05|
3471|6400146|160|98020019|160|C1||1931R825050575|6.40|320.00000|2026-01-03 00:54:01|
3471|6400094|160|98020019|74|C1||1931R825051346|58.00|200.00000|2026-01-15 08:44:02|
3471|6400240|160|98020019|118|C1||1931R825050575|19.20|480.00000|2026-01-26 09:17:02|
1925|6100103|160|98020019|122|C1||1931R825051346|1.36|68.00000|2026-01-22 18:55:02|
1614|6000082|160|98020019|238|C1||1931R825051346|1.20|120.00000|2026-01-20 11:18:02|
3471|6400052|160|98020019|170|C1||1931R825050575|436.56|14552.00000|2026-01-08 10:23:02|
1925|6100109|160|98020019|145|C1||1931R826001628|191.76|136.00000|2026-01-22 19:03:01|
3471|6400102|160|98020019|141|C1||1931R825051346|36.00|100.00000|2026-01-14 11:08:04|
1925|6000113|160|98020019|43|C1||1931R825050423|4865.76|72.00000|2026-01-29 11:24:03|
1925|6100022|160|98020019|133|C1||1931R825051346|1.36|68.00000|2026-01-22 16:58:03|
1925|6610024|160|98020019|168|C1||1931R825050550|9.52|68.00000|2026-01-22 11:29:02|
3178|6000230|160|98020019|36|C1||1931R825050385|2.00|100.00000|2026-01-16 08:31:01|
3471|6400061|160|98020019|138|C1||1931R825050575|102.00|3400.00000|2026-01-09 16:01:03|
3471|6400146|160|98020019|192|C1||1931R825050424|35.20|320.00000|2026-01-03 00:54:01|
1925|6100034|160|98020019|33|C1||1931R825050575|19.20|640.00000|2026-01-24 12:24:04|
1925|6100107|160|98020019|197|C1||1931R826001628|2.72|68.00000|2026-01-22 19:00:05|
3471|6400146|160|98020019|161|C1||1931R825050575|19.20|640.00000|2026-01-03 00:54:01|
3577|6300042|521|98020019|82|C1||1931R825034288|480.00|8000.00000|2026-01-23 16:53:01|
3178|6000518|160|98020019|223|C1||1931R825050547|15.00|500.00000|2026-01-13 22:28:02|
1925|6100107|160|98020019|192|C1||1931R826001628|31.96|68.00000|2026-01-22 19:00:05|
3471|6400014|160|98020019|281|C1||1931R825050424|31.68|144.00000|2026-01-09 18:05:09|
3178|6000954|160|98020019|190|C1||1931R825050575|44.80|320.00000|2026-01-24 13:42:01|
1614|6001100|160|98020019|73|C1|STVX3YA3|1931R825056047|469.44|96.00000|2026-01-28 16:48:06|
1925|6000049|160|98020019|54|C1||1931R825053462|1.20|120.00000|2026-01-22 14:05:05|
3471|6400240|160|98020019|10|C1||1931R826001314|979.20|240.00000|2026-01-26 09:17:02|
3471|6400176|160|98020019|113|C1||1931R825050575|87.04|544.00000|2026-01-16 10:44:01|
1925|6100107|160|98020019|168|C1||1931R826001009|19.04|68.00000|2026-01-22 19:00:05|
3471|6400249|160|98020019|188|C1||1931R826001628|24.00|80.00000|2026-01-28 14:24:02|
3471|6400236|160|98020019|142|C1||1931R825050424|4.80|480.00000|2026-01-22 15:02:01|
3471|6400146|160|98020019|221|C1||1931R825051346|9.60|160.00000|2026-01-03 00:54:01|
1925|6100026|160|98020019|209|C1||1931R826001628|54.40|68.00000|2026-01-22 11:33:02|
3471|6400185|160|98020019|123|C1||1931R825050608|236.50|550.00000|2026-01-20 18:24:04|
1614|6000518|160|98020019|68|C1||1931R825050575|112.00|400.00000|2026-01-28 13:35:05|
3471|6400025|160|98020019|185|C1||1931R825050550|65.28|272.00000|2026-01-02 17:50:08|
3577|6300109|521|98020019|9|C1||1931R825050547|440.00|2000.00000|2026-01-27 11:03:01|
1925|6610024|160|98020019|95|C1||1931R825050575|144.00|4800.00000|2026-01-22 11:29:02|
1925|6100022|160|98020019|135|C1||1931R825051346|28.56|68.00000|2026-01-22 16:58:03|
3471|6400065|160|98020019|199|C1||1931R825050575|119.70|5985.00000|2026-01-08 17:13:05|
3178|6000847|160|98020019|129|C1||1931R826001314|153.60|15360.00000|2026-01-24 12:17:03|
1614|6000086|160|98020019|61|C1||1931R826001314|33.60|480.00000|2026-01-20 11:18:04|
3178|6000954|160|98020019|162|C1||1931R825050575|121.60|6080.00000|2026-01-24 13:42:01|
1614|6000090|160|98020019|247|C1||1931R825050575|10.80|216.00000|2026-01-19 17:38:06|
3471|6400008|160|98020019|116|C1||1931R825050575|42.00|300.00000|2026-01-08 15:45:04|
3471|6400255|160|98020019|80|C1||1931R825050612|4.80|160.00000|2026-01-28 14:24:04|
3471|6400146|160|98020019|142|C1||1931R825050575|64.00|1280.00000|2026-01-03 00:54:01|
1614|6000518|160|98020019|96|C1||1931R826001314|33.60|480.00000|2026-01-28 13:35:05|
1925|6100028|160|98020019|96|C1||1931R825050616|51.68|272.00000|2026-01-22 17:03:05|
1925|6100038|160|98020019|59|C1||1931R825050612|3.20|320.00000|2026-01-24 13:04:01|
3471|6400146|160|98020019|147|C1||1931R825050575|120.00|1500.00000|2026-01-03 00:54:01|
3471|6400052|160|98020019|183|C1||1931R825050575|43.52|1088.00000|2026-01-08 10:23:02|
3471|6400102|160|98020019|138|C1||1931R825050424|22.00|200.00000|2026-01-14 11:08:04|
3178|6000535|160|98020019|78|C1||1931R825051346|8.00|100.00000|2026-01-19 13:00:04|
3178|6000535|160|98020019|96|C1||1931R825051346|51.00|100.00000|2026-01-19 13:00:04|
3471|6400052|160|98020019|140|C1||1931R825050575|8.16|272.00000|2026-01-08 10:23:02|
1925|6000049|160|98020019|30|C1||1931R825050575|50.40|360.00000|2026-01-22 14:05:05|
3471|6400146|160|98020019|189|C1||1931R825050575|40.00|2000.00000|2026-01-03 00:54:01|
1925|6000027|160|98020019|116|C1||1931R825051346|4.32|144.00000|2026-01-22 14:00:03|
1925|6000051|160|98020019|126|C1||1931R825051346|61.20|120.00000|2026-01-22 14:05:05|
1925|6000029|160|98020019|194|C1||1931R825056909|496.38|6.00000|2026-01-22 14:00:07|
3471|6400025|160|98020019|170|C1||1931R825050575|293.76|1088.00000|2026-01-02 17:50:08|
3471|6400146|160|98020019|196|C1||1931R825050547|96.60|420.00000|2026-01-03 00:54:01|
3471|6400215|160|98020019|156|C1||1931R825050575|35.00|250.00000|2026-01-20 12:39:02|
1925|6100034|160|98020019|39|C1||1931R825050424|35.20|320.00000|2026-01-24 12:24:04|
3471|6400029|160|98020019|234|C1||1931R825050575|28.80|960.00000|2026-01-02 16:54:02|
3471|6400146|160|98020019|203|C1||1931R825051346|12.80|160.00000|2026-01-03 00:54:01|
3471|6400148|160|98020019|146|C1||1931R825038867|2852.00|124.00000|2026-01-02 17:08:05|
3471|6400240|160|98020019|177|C1||1931R825050493|29.34|6.00000|2026-01-26 09:17:02|
3471|6400081|160|98020019|119|C1||1931R825050575|7.68|192.00000|2026-01-08 15:44:02|
3471|6400002|160|98020019|142|C1||1931R825050424|22.00|200.00000|2026-01-08 15:17:03|
1925|6000051|160|98020019|128|C1||1931R825051346|7.20|120.00000|2026-01-22 14:05:05|
1925|6000049|160|98020019|188|C1||1931R825050612|124.80|480.00000|2026-01-22 14:05:05|
3577|6300031|521|98020019|22|C1||1931R826001628|358.80|120.00000|2026-01-09 11:36:01|
3471|6400100|160|98020019|177|C1||1931R825034285|2.00|200.00000|2026-01-15 09:26:01|
